,"activity, %"
Actin_BR,47
Actin_ST,96
Arp2_3,47
CP,0
Cdc42,50
Cofilin,41
Coronin,23
Cortactin,33
Dia1,68
Dia2,87
Ena_Vasp,100
IRSp53,59
LIMK,77
PAK,99
PIP2,0
PKD,67
Profilin,96
ROCK,67
ROCK_,67
Rac1,33
RhoA,68
SSH,23
Thymosin,53
WASP,47
WAVE,33
