,"activity, %"
Actin_BR,0
Actin_ST,61
Arp2_3,0
CP,51
Cdc42,49
Cofilin,0
Coronin,9
Cortactin,9
Dia1,49
Dia2,100
Ena_Vasp,100
IRSp53,53
LIMK,91
PAK,0
PIP2,49
PKD,91
Profilin,61
ROCK,91
ROCK_,91
Rac1,9
RhoA,100
SSH,9
Thymosin,55
WASP,45
WAVE,9
