,"activity, %"
Actin_BR,35
Actin_ST,39
Arp2_3,35
CP,100
Cdc42,51
Cofilin,43
Coronin,8
Cortactin,0
Dia1,0
Dia2,100
Ena_Vasp,97
IRSp53,51
LIMK,92
PAK,97
PIP2,0
PKD,92
Profilin,39
ROCK,92
ROCK_,92
Rac1,0
RhoA,100
SSH,8
Thymosin,57
WASP,39
WAVE,0
