,"activity, %"
Actin_BR,95
Actin_ST,66
Arp2_3,95
CP,50
Cdc42,51
Cofilin,18
Coronin,21
Cortactin,96
Dia1,35
Dia2,0
Ena_Vasp,100
IRSp53,58
LIMK,79
PAK,99
PIP2,50
PKD,69
Profilin,80
ROCK,69
ROCK_,69
Rac1,31
RhoA,71
SSH,21
Thymosin,31
WASP,69
WAVE,31
