,"activity, %"
Actin_BR,54
Actin_ST,46
Arp2_3,54
CP,100
Cdc42,52
Cofilin,56
Coronin,23
Cortactin,31
Dia1,0
Dia2,87
Ena_Vasp,100
IRSp53,60
LIMK,0
PAK,99
PIP2,0
PKD,68
Profilin,57
ROCK,68
ROCK_,68
Rac1,31
RhoA,70
SSH,23
Thymosin,44
WASP,56
WAVE,31
