,"activity, %"
ARHGAP22,0
Actin_BR,24
Actin_ST,75
Arp2_3,24
CP,14
Cdc42,50
Cofilin,38
Coronin,30
Cortactin,0
Dia1,50
Dia2,100
Ena_Vasp,66
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,35
NET1,50
PAK,50
PIP2,49
PKD,0
Profilin,85
ROCK,0
ROS,0
Rac1,0
RhoA,50
SSH,30
Thymosin,41
WASP,51
WAVE,0
