,"activity, %"
ARHGAP22,92
Actin_BR,0
Actin_ST,44
Arp2_3,0
CP,51
Cdc42,0
Cofilin,4
Coronin,8
Cortactin,4
Dia1,49
Dia2,100
Ena_Vasp,95
IRSp53_Cdc42,0
IRSp53_Rac1,4
LIMK,92
NET1,100
PAK,0
PIP2,49
PKD,92
Profilin,44
ROCK,92
ROS,4
Rac1,4
RhoA,100
SSH,8
Thymosin,65
WASP,32
WAVE,4
