,"activity, %"
ARHGAP22,87
Actin_BR,35
Actin_ST,79
Arp2_3,35
CP,18
Cdc42,50
Cofilin,13
Coronin,0
Cortactin,13
Dia1,74
Dia2,100
Ena_Vasp,66
IRSp53_Cdc42,50
IRSp53_Rac1,13
LIMK,100
NET1,50
PAK,50
PIP2,48
PKD,0
Profilin,95
ROCK,87
ROS,13
Rac1,13
RhoA,87
SSH,0
Thymosin,50
WASP,50
WAVE,22
