,"activity, %"
ARHGAP22,21
Actin_BR,61
Actin_ST,21
Arp2_3,61
CP,61
Cdc42,50
Cofilin,6
Coronin,0
Cortactin,61
Dia1,21
Dia2,71
Ena_Vasp,86
IRSp53_Cdc42,50
IRSp53_Rac1,61
LIMK,95
NET1,34
PAK,66
PIP2,0
PKD,21
Profilin,82
ROCK,21
ROS,61
Rac1,61
RhoA,21
SSH,0
Thymosin,48
WASP,47
WAVE,75
