,"activity, %"
ARHGAP22,23
Actin_BR,56
Actin_ST,68
Arp2_3,56
CP,49
Cdc42,51
Cofilin,63
Coronin,60
Cortactin,0
Dia1,10
Dia2,81
Ena_Vasp,88
IRSp53_Cdc42,51
IRSp53_Rac1,56
LIMK,0
NET1,36
PAK,63
PIP2,50
PKD,23
Profilin,74
ROCK,23
ROS,56
Rac1,56
RhoA,26
SSH,60
Thymosin,26
WASP,67
WAVE,66
