,"activity, %"
ARHGAP22,20
Actin_BR,63
Actin_ST,54
Arp2_3,63
CP,34
Cdc42,49
Cofilin,59
Coronin,61
Cortactin,63
Dia1,22
Dia2,70
Ena_Vasp,90
IRSp53_Cdc42,49
IRSp53_Rac1,63
LIMK,35
NET1,35
PAK,65
PIP2,49
PKD,20
Profilin,89
ROCK,20
ROS,63
Rac1,63
RhoA,22
SSH,61
Thymosin,25
WASP,73
WAVE,76
