,"activity, %"
Actin_BR,0
Actin_ST,97
Arp2_3,0
CP,52
Cdc42,48
Cofilin,0
Coronin,0
Cortactin,50
Dia1,24
Dia2,100
Ena_Vasp,87
IRSp53_Cdc42,48
IRSp53_Rac1,50
LIMK,100
PAK,74
PIP2,48
PKD,50
Profilin,97
ROCK,50
Rac1,50
RhoA,50
SSH,0
Thymosin,38
UPSTREAM,50
WASP,62
WAVE,100
