,"activity, %"
ARHGAP22,0
Actin_BR,61
Actin_ST,1
Arp2_3,61
CP,61
Cdc42,50
Cofilin,76
Coronin,83
Cortactin,61
Dia1,0
Dia2,50
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,61
LIMK,2
NET1,35
PAK,65
PIP2,47
PKD,0
Profilin,80
ROCK,0
ROS,61
Rac1,61
RhoA,0
SSH,83
Thymosin,15
WASP,79
WAVE,71
