,"activity, %"
Actin_BR,26
Actin_ST,16
Arp2_3,26
CP,53
Cdc42,50
Cofilin,33
Coronin,50
Cortactin,26
Dia1,11
Dia2,55
Ena_Vasp,78
IRSp53_Cdc42,50
IRSp53_Rac1,26
LIMK,48
NET1,60
PAK,60
PIP2,53
PKD,28
Profilin,34
ROCK,28
ROCK_,28
ROS,26
Rac1,26
RhoA,31
SSH,50
Thymosin,67
WASP,0
WAVE,46
