,"activity, %"
ARHGAP22,80
Actin_BR,0
Actin_ST,96
Arp2_3,0
CP,0
Cdc42,51
Cofilin,6
Coronin,10
Cortactin,15
Dia1,85
Dia2,0
Ena_Vasp,98
IRSp53_Cdc42,51
IRSp53_Rac1,15
LIMK,90
NET1,45
PAK,54
PIP2,53
PKD,80
Profilin,96
ROCK,80
ROS,15
Rac1,15
RhoA,85
SSH,10
Thymosin,46
WASP,53
WAVE,26
