,"activity, %"
ARHGAP22,23
Actin_BR,66
Actin_ST,84
Arp2_3,66
CP,53
Cdc42,50
Cofilin,5
Coronin,0
Cortactin,66
Dia1,10
Dia2,87
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,66
LIMK,96
NET1,34
PAK,66
PIP2,47
PKD,23
Profilin,87
ROCK,23
ROS,66
Rac1,66
RhoA,23
SSH,0
Thymosin,0
WASP,87
WAVE,77
