,"activity, %"
ARHGAP22,35
Actin_BR,35
Actin_ST,0
Arp2_3,35
CP,50
Cdc42,0
Cofilin,34
Coronin,37
Cortactin,35
Dia1,18
Dia2,72
Ena_Vasp,85
IRSp53_Cdc42,0
IRSp53_Rac1,35
LIMK,61
NET1,65
PAK,35
PIP2,53
PKD,35
Profilin,0
ROCK,35
ROS,35
Rac1,35
RhoA,40
SSH,37
Thymosin,34
WASP,60
WAVE,60
