,"activity, %"
Actin_BR,73
Actin_ST,0
Arp2_3,73
CP,48
Cdc42,47
Cofilin,17
Coronin,0
Cortactin,50
Dia1,26
Dia2,100
Ena_Vasp,89
IRSp53_Cdc42,47
IRSp53_Rac1,50
LIMK,100
PAK,73
PIP2,52
PKD,50
Profilin,0
ROCK,50
Rac1,50
RhoA,50
SSH,0
Thymosin,34
UPSTREAM,50
WASP,66
WAVE,100
