,"activity, %"
ARHGAP22,66
Actin_BR,0
Actin_ST,76
Arp2_3,0
CP,0
Cdc42,51
Cofilin,6
Coronin,13
Cortactin,27
Dia1,73
Dia2,87
Ena_Vasp,83
IRSp53_Cdc42,51
IRSp53_Rac1,27
LIMK,87
NET1,100
PAK,0
PIP2,51
PKD,66
Profilin,81
ROCK,66
ROS,27
Rac1,27
RhoA,73
SSH,13
Thymosin,94
WASP,0
WAVE,51
