,"activity, %"
Actin_BR,68
Actin_ST,0
Arp2_3,68
CP,51
Cdc42,49
Cofilin,81
Coronin,90
Cortactin,68
Dia1,0
Dia2,68
Ena_Vasp,87
IRSp53,70
LIMK,2
PAK,70
PIP2,49
PKD,0
Profilin,0
ROCK,0
ROCK_,0
Rac1,68
RhoA,0
SSH,90
Thymosin,12
WASP,84
WAVE,68
