,"activity, %"
ARHGAP22,91
Actin_BR,32
Actin_ST,41
Arp2_3,32
CP,49
Cdc42,49
Cofilin,25
Coronin,9
Cortactin,0
Dia1,0
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,91
NET1,51
PAK,49
PIP2,51
PKD,91
Profilin,41
ROCK,91
ROS,0
Rac1,0
RhoA,100
SSH,9
Thymosin,45
WASP,52
WAVE,0
