,"activity, %"
ARHGAP22,85
Actin_BR,43
Actin_ST,63
Arp2_3,43
CP,49
Cdc42,51
Cofilin,29
Coronin,0
Cortactin,15
Dia1,42
Dia2,91
Ena_Vasp,67
IRSp53_Cdc42,51
IRSp53_Rac1,15
LIMK,85
NET1,48
PAK,52
PIP2,51
PKD,0
Profilin,67
ROCK,85
ROS,15
Rac1,15
RhoA,85
SSH,15
Thymosin,44
WASP,56
WAVE,26
