,"activity, %"
ARHGAP22,24
Actin_BR,46
Actin_ST,56
Arp2_3,46
CP,100
Cdc42,50
Cofilin,0
Coronin,63
Cortactin,46
Dia1,0
Dia2,75
Ena_Vasp,79
IRSp53_Cdc42,50
IRSp53_Rac1,46
LIMK,37
NET1,38
PAK,62
PIP2,0
PKD,24
Profilin,64
ROCK,24
ROS,46
Rac1,46
RhoA,29
SSH,63
Thymosin,64
WASP,36
WAVE,62
