,"activity, %"
ARHGAP22,72
Actin_BR,56
Actin_ST,44
Arp2_3,56
CP,56
Cdc42,52
Cofilin,33
Coronin,19
Cortactin,25
Dia1,44
Dia2,97
Ena_Vasp,0
IRSp53_Cdc42,52
IRSp53_Rac1,27
LIMK,81
NET1,44
PAK,56
PIP2,53
PKD,72
Profilin,100
ROCK,72
ROS,27
Rac1,27
RhoA,75
SSH,19
Thymosin,0
WASP,80
WAVE,37
