,"activity, %"
ARHGAP22,76
Actin_BR,0
Actin_ST,58
Arp2_3,0
CP,51
Cdc42,48
Cofilin,9
Coronin,14
Cortactin,14
Dia1,35
Dia2,90
Ena_Vasp,93
IRSp53_Cdc42,48
IRSp53_Rac1,14
LIMK,86
NET1,100
PAK,0
PIP2,49
PKD,76
Profilin,59
ROCK,76
ROS,14
Rac1,14
RhoA,86
SSH,14
Thymosin,48
WASP,48
WAVE,26
