,"activity, %"
ARHGAP22,23
Actin_BR,49
Actin_ST,66
Arp2_3,49
CP,50
Cdc42,52
Cofilin,59
Coronin,66
Cortactin,49
Dia1,0
Dia2,76
Ena_Vasp,94
IRSp53_Cdc42,52
IRSp53_Rac1,0
LIMK,34
NET1,36
PAK,64
PIP2,51
PKD,23
Profilin,75
ROCK,23
ROS,49
Rac1,49
RhoA,27
SSH,66
Thymosin,20
WASP,77
WAVE,49
