,"activity, %"
ARHGAP22,0
Actin_BR,67
Actin_ST,81
Arp2_3,67
CP,62
Cdc42,0
Cofilin,44
Coronin,46
Cortactin,66
Dia1,9
Dia2,100
Ena_Vasp,86
IRSp53_Cdc42,0
IRSp53_Rac1,67
LIMK,54
NET1,33
PAK,67
PIP2,49
PKD,45
Profilin,81
ROCK,45
ROS,67
Rac1,67
RhoA,51
SSH,46
Thymosin,29
WASP,65
WAVE,85
