,"activity, %"
ARHGAP22,18
Actin_BR,67
Actin_ST,88
Arp2_3,67
CP,0
Cdc42,51
Cofilin,69
Coronin,64
Cortactin,67
Dia1,20
Dia2,83
Ena_Vasp,94
IRSp53_Cdc42,51
IRSp53_Rac1,67
LIMK,0
NET1,32
PAK,68
PIP2,49
PKD,18
Profilin,89
ROCK,18
ROS,67
Rac1,67
RhoA,20
SSH,64
Thymosin,14
WASP,80
WAVE,79
