,"activity, %"
ARHGAP22,0
Actin_BR,60
Actin_ST,47
Arp2_3,60
CP,32
Cdc42,51
Cofilin,74
Coronin,83
Cortactin,60
Dia1,0
Dia2,51
Ena_Vasp,84
IRSp53_Cdc42,51
IRSp53_Rac1,60
LIMK,3
NET1,35
PAK,65
PIP2,50
PKD,0
Profilin,80
ROCK,0
ROS,60
Rac1,60
RhoA,0
SSH,83
Thymosin,16
WASP,79
WAVE,70
