,"activity, %"
Actin_BR,0
Actin_ST,9
Arp2_3,0
CP,50
Cdc42,50
Cofilin,3
Coronin,9
Cortactin,9
Dia1,50
Dia2,100
Ena_Vasp,100
IRSp53,55
LIMK,91
PAK,0
PIP2,50
PKD,91
Profilin,9
ROCK,91
ROCK_,91
Rac1,9
RhoA,100
SSH,9
Thymosin,97
WASP,0
WAVE,9
