,"activity, %"
ARHGAP22,76
Actin_BR,42
Actin_ST,62
Arp2_3,42
CP,50
Cdc42,51
Cofilin,32
Coronin,16
Cortactin,0
Dia1,37
Dia2,92
Ena_Vasp,97
IRSp53_Cdc42,51
IRSp53_Rac1,21
LIMK,83
NET1,45
PAK,54
PIP2,50
PKD,76
Profilin,66
ROCK,76
ROS,21
Rac1,21
RhoA,79
SSH,16
Thymosin,42
WASP,55
WAVE,30
