,"activity, %"
Actin_BR,0
Actin_ST,40
Arp2_3,0
CP,55
Cdc42,0
Cofilin,7
Coronin,8
Cortactin,0
Dia1,45
Dia2,100
Ena_Vasp,95
IRSp53,0
LIMK,92
PAK,92
PIP2,45
PKD,92
Profilin,40
ROCK,92
ROCK_,92
Rac1,0
RhoA,100
SSH,8
Thymosin,67
WASP,29
WAVE,0
