,"activity, %"
Actin_BR,61
Actin_ST,97
Arp2_3,61
CP,0
Cdc42,51
Cofilin,63
Coronin,55
Cortactin,0
Dia1,50
Dia2,100
Ena_Vasp,84
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,45
PAK,76
PIP2,54
PKD,45
Profilin,97
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,26
UPSTREAM,50
WASP,67
WAVE,100
