,"activity, %"
ARHGAP22,92
Actin_BR,54
Actin_ST,72
Arp2_3,54
CP,28
Cdc42,50
Cofilin,32
Coronin,8
Cortactin,8
Dia1,72
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,8
LIMK,92
NET1,46
PAK,54
PIP2,49
PKD,92
Profilin,100
ROCK,92
ROS,0
Rac1,8
RhoA,100
SSH,8
Thymosin,0
WASP,77
WAVE,8
