,"activity, %"
Actin_BR,0
Actin_ST,65
Arp2_3,0
CP,48
Cdc42,50
Cofilin,0
Coronin,0
Cortactin,18
Dia1,42
Dia2,88
Ena_Vasp,100
IRSp53,50
LIMK,100
PAK,100
PIP2,52
PKD,82
Profilin,65
ROCK,82
ROCK_,82
Rac1,18
RhoA,82
SSH,0
Thymosin,48
WASP,52
WAVE,18
