,"activity, %"
ARHGAP22,37
Actin_BR,0
Actin_ST,12
Arp2_3,0
CP,49
Cdc42,51
Cofilin,10
Coronin,18
Cortactin,4
Dia1,14
Dia2,41
Ena_Vasp,0
IRSp53_Cdc42,51
IRSp53_Rac1,4
LIMK,78
NET1,44
PAK,55
PIP2,50
PKD,37
Profilin,45
ROCK,37
ROS,4
Rac1,4
RhoA,40
SSH,18
Thymosin,48
WASP,49
WAVE,9
