,"activity, %"
ARHGAP22,20
Actin_BR,65
Actin_ST,20
Arp2_3,65
CP,65
Cdc42,48
Cofilin,64
Coronin,0
Cortactin,65
Dia1,20
Dia2,69
Ena_Vasp,92
IRSp53_Cdc42,48
IRSp53_Rac1,65
LIMK,41
NET1,34
PAK,66
PIP2,0
PKD,20
Profilin,86
ROCK,20
ROS,65
Rac1,65
RhoA,20
SSH,54
Thymosin,21
WASP,72
WAVE,79
