,"activity, %"
Actin_BR,0
Actin_ST,95
Arp2_3,0
CP,52
Cdc42,50
Cofilin,21
Coronin,55
Cortactin,0
Dia1,24
Dia2,100
Ena_Vasp,83
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,48
PKD,45
Profilin,97
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,34
UPSTREAM,50
WASP,60
WAVE,100
