,"activity, %"
Actin_BR,65
Actin_ST,86
Arp2_3,65
CP,51
Cdc42,50
Cofilin,51
Coronin,0
Cortactin,50
Dia1,24
Dia2,100
Ena_Vasp,91
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,50
PAK,75
PIP2,49
PKD,50
Profilin,86
ROCK,50
Rac1,50
RhoA,50
SSH,50
Thymosin,26
UPSTREAM,50
WASP,74
WAVE,50
