,"activity, %"
ARHGAP22,92
Actin_BR,2
Actin_ST,5
Arp2_3,2
CP,51
Cdc42,52
Cofilin,4
Coronin,8
Cortactin,5
Dia1,49
Dia2,100
Ena_Vasp,96
IRSp53_Cdc42,52
IRSp53_Rac1,5
LIMK,92
NET1,45
PAK,55
PIP2,50
PKD,92
Profilin,6
ROCK,92
ROS,0
Rac1,5
RhoA,100
SSH,8
Thymosin,96
WASP,0
WAVE,7
