,"activity, %"
Actin_BR,0
Actin_ST,65
Arp2_3,0
CP,48
Cdc42,50
Cofilin,5
Coronin,8
Cortactin,3
Dia1,52
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,3
LIMK,92
PAK,0
PIP2,52
PKD,92
Profilin,65
ROCK,92
Rac1,3
RhoA,100
SSH,8
Thymosin,45
WASP,53
WAVE,3
