,"activity, %"
ARHGAP22,71
Actin_BR,54
Actin_ST,72
Arp2_3,54
CP,50
Cdc42,50
Cofilin,40
Coronin,22
Cortactin,0
Dia1,35
Dia2,92
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,27
LIMK,78
NET1,45
PAK,55
PIP2,50
PKD,71
Profilin,77
ROCK,71
ROS,27
Rac1,27
RhoA,75
SSH,22
Thymosin,0
WASP,76
WAVE,36
