,"activity, %"
Actin_BR,66
Actin_ST,0
Arp2_3,66
CP,51
Cdc42,51
Cofilin,59
Coronin,24
Cortactin,34
Dia1,33
Dia2,87
Ena_Vasp,100
IRSp53,60
LIMK,0
PAK,99
PIP2,49
PKD,66
Profilin,0
ROCK,66
ROCK_,66
Rac1,34
RhoA,67
SSH,24
Thymosin,37
WASP,63
WAVE,34
