,"activity, %"
ARHGAP22,69
Actin_BR,56
Actin_ST,73
Arp2_3,56
CP,27
Cdc42,51
Cofilin,36
Coronin,23
Cortactin,28
Dia1,58
Dia2,96
Ena_Vasp,100
IRSp53_Cdc42,0
IRSp53_Rac1,29
LIMK,77
NET1,44
PAK,56
PIP2,52
PKD,69
Profilin,100
ROCK,69
ROS,29
Rac1,29
RhoA,72
SSH,23
Thymosin,0
WASP,79
WAVE,39
