,"activity, %"
ARHGAP22,79
Actin_BR,43
Actin_ST,40
Arp2_3,43
CP,100
Cdc42,49
Cofilin,43
Coronin,17
Cortactin,18
Dia1,0
Dia2,95
Ena_Vasp,98
IRSp53_Cdc42,49
IRSp53_Rac1,18
LIMK,83
NET1,48
PAK,52
PIP2,0
PKD,79
Profilin,45
ROCK,79
ROS,18
Rac1,18
RhoA,83
SSH,17
Thymosin,54
WASP,45
WAVE,24
