,"activity, %"
Actin_BR,54
Actin_ST,47
Arp2_3,54
CP,100
Cdc42,52
Cofilin,89
Coronin,89
Cortactin,54
Dia1,0
Dia2,54
Ena_Vasp,81
IRSp53,69
LIMK,2
PAK,69
PIP2,0
PKD,0
Profilin,79
ROCK,0
ROCK_,0
Rac1,54
RhoA,0
SSH,89
Thymosin,11
WASP,79
WAVE,54
