,"activity, %"
ARHGAP22,21
Actin_BR,61
Actin_ST,51
Arp2_3,61
CP,34
Cdc42,48
Cofilin,0
Coronin,0
Cortactin,61
Dia1,21
Dia2,69
Ena_Vasp,81
IRSp53_Cdc42,48
IRSp53_Rac1,61
LIMK,44
NET1,35
PAK,65
PIP2,48
PKD,21
Profilin,87
ROCK,21
ROS,61
Rac1,61
RhoA,21
SSH,50
Thymosin,50
WASP,50
WAVE,76
