,"activity, %"
ARHGAP22,26
Actin_BR,68
Actin_ST,14
Arp2_3,68
CP,68
Cdc42,48
Cofilin,62
Coronin,64
Cortactin,67
Dia1,30
Dia2,78
Ena_Vasp,0
IRSp53_Cdc42,48
IRSp53_Rac1,68
LIMK,35
NET1,30
PAK,70
PIP2,50
PKD,26
Profilin,97
ROCK,26
ROS,0
Rac1,68
RhoA,30
SSH,64
Thymosin,21
WASP,77
WAVE,83
