,"activity, %"
ARHGAP22,20
Actin_BR,64
Actin_ST,45
Arp2_3,64
CP,41
Cdc42,52
Cofilin,3
Coronin,0
Cortactin,64
Dia1,20
Dia2,71
Ena_Vasp,72
IRSp53_Cdc42,0
IRSp53_Rac1,64
LIMK,95
NET1,32
PAK,68
PIP2,50
PKD,20
Profilin,88
ROCK,20
ROS,64
Rac1,64
RhoA,20
SSH,0
Thymosin,39
WASP,59
WAVE,78
