,"activity, %"
ARHGAP22,17
Actin_BR,68
Actin_ST,58
Arp2_3,68
CP,36
Cdc42,51
Cofilin,68
Coronin,66
Cortactin,68
Dia1,19
Dia2,70
Ena_Vasp,97
IRSp53_Cdc42,51
IRSp53_Rac1,68
LIMK,31
NET1,32
PAK,68
PIP2,48
PKD,17
Profilin,94
ROCK,17
ROS,68
Rac1,68
RhoA,19
SSH,66
Thymosin,0
WASP,91
WAVE,81
