,"activity, %"
ARHGAP22,23
Actin_BR,58
Actin_ST,68
Arp2_3,58
CP,53
Cdc42,49
Cofilin,48
Coronin,0
Cortactin,58
Dia1,11
Dia2,79
Ena_Vasp,94
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,47
NET1,35
PAK,65
PIP2,50
PKD,23
Profilin,74
ROCK,23
ROS,58
Rac1,58
RhoA,23
SSH,49
Thymosin,28
WASP,68
WAVE,58
