,"activity, %"
ARHGAP22,70
Actin_BR,45
Actin_ST,61
Arp2_3,45
CP,51
Cdc42,50
Cofilin,28
Coronin,17
Cortactin,25
Dia1,32
Dia2,86
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,83
NET1,0
PAK,59
PIP2,50
PKD,70
Profilin,65
ROCK,70
ROS,25
Rac1,25
RhoA,75
SSH,17
Thymosin,41
WASP,58
WAVE,25
