,"activity, %"
Actin_BR,0
Actin_ST,67
Arp2_3,0
CP,47
Cdc42,53
Cofilin,10
Coronin,15
Cortactin,4
Dia1,49
Dia2,99
Ena_Vasp,95
IRSp53_Cdc42,53
IRSp53_Rac1,4
LIMK,85
PAK,0
PIP2,53
PKD,85
Profilin,67
ROCK,85
Rac1,4
RhoA,96
SSH,15
Thymosin,41
WASP,55
WAVE,5
