,"activity, %"
ARHGAP22,44
Actin_BR,34
Actin_ST,56
Arp2_3,34
CP,53
Cdc42,0
Cofilin,58
Coronin,74
Cortactin,34
Dia1,23
Dia2,100
Ena_Vasp,48
IRSp53_Cdc42,0
IRSp53_Rac1,34
LIMK,26
NET1,66
PAK,34
PIP2,50
PKD,0
Profilin,56
ROCK,44
ROS,34
Rac1,34
RhoA,72
SSH,74
Thymosin,28
WASP,48
WAVE,39
