,"activity, %"
Actin_BR,69
Actin_ST,82
Arp2_3,69
CP,54
Cdc42,50
Cofilin,72
Coronin,81
Cortactin,65
Dia1,15
Dia2,92
Ena_Vasp,79
IRSp53,0
LIMK,19
PAK,83
PIP2,51
PKD,0
Profilin,87
ROCK,31
ROCK_,31
Rac1,65
RhoA,35
SSH,81
Thymosin,19
WASP,79
WAVE,65
