,"activity, %"
ARHGAP22,9
Actin_BR,69
Actin_ST,16
Arp2_3,69
CP,69
Cdc42,50
Cofilin,83
Coronin,93
Cortactin,70
Dia1,16
Dia2,66
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,70
LIMK,6
NET1,28
PAK,72
PIP2,50
PKD,0
Profilin,92
ROCK,9
ROS,70
Rac1,70
RhoA,16
SSH,93
Thymosin,8
WASP,86
WAVE,81
