,"activity, %"
ARHGAP22,65
Actin_BR,0
Actin_ST,89
Arp2_3,0
CP,0
Cdc42,51
Cofilin,9
Coronin,13
Cortactin,28
Dia1,72
Dia2,86
Ena_Vasp,91
IRSp53_Cdc42,51
IRSp53_Rac1,28
LIMK,0
NET1,100
PAK,0
PIP2,50
PKD,65
Profilin,91
ROCK,65
ROS,28
Rac1,28
RhoA,72
SSH,13
Thymosin,45
WASP,55
WAVE,53
