,"activity, %"
ARHGAP22,0
Actin_BR,93
Actin_ST,0
Arp2_3,93
CP,54
Cdc42,49
Cofilin,70
Coronin,81
Cortactin,92
Dia1,9
Dia2,64
Ena_Vasp,92
IRSp53_Cdc42,49
IRSp53_Rac1,93
LIMK,19
NET1,7
PAK,93
PIP2,48
PKD,13
Profilin,0
ROCK,13
ROS,93
Rac1,93
RhoA,15
SSH,81
Thymosin,19
WASP,81
WAVE,100
