,"activity, %"
ARHGAP22,26
Actin_BR,69
Actin_ST,94
Arp2_3,69
CP,0
Cdc42,51
Cofilin,63
Coronin,64
Cortactin,68
Dia1,29
Dia2,93
Ena_Vasp,94
IRSp53_Cdc42,51
IRSp53_Rac1,69
LIMK,35
NET1,29
PAK,71
PIP2,48
PKD,26
Profilin,94
ROCK,26
ROS,0
Rac1,69
RhoA,29
SSH,64
Thymosin,22
WASP,76
WAVE,83
