,"activity, %"
ARHGAP22,89
Actin_BR,36
Actin_ST,62
Arp2_3,36
CP,36
Cdc42,49
Cofilin,17
Coronin,0
Cortactin,11
Dia1,64
Dia2,99
Ena_Vasp,0
IRSp53_Cdc42,49
IRSp53_Rac1,11
LIMK,96
NET1,50
PAK,50
PIP2,50
PKD,89
Profilin,94
ROCK,89
ROS,11
Rac1,11
RhoA,89
SSH,4
Thymosin,48
WASP,52
WAVE,18
