,"activity, %"
ARHGAP22,0
Actin_BR,71
Actin_ST,84
Arp2_3,71
CP,100
Cdc42,49
Cofilin,66
Coronin,57
Cortactin,71
Dia1,0
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,49
IRSp53_Rac1,71
LIMK,43
NET1,27
PAK,73
PIP2,0
PKD,38
Profilin,85
ROCK,38
ROS,71
Rac1,71
RhoA,42
SSH,57
Thymosin,18
WASP,77
WAVE,84
