,"activity, %"
ARHGAP22,0
Actin_BR,62
Actin_ST,56
Arp2_3,62
CP,52
Cdc42,46
Cofilin,53
Coronin,60
Cortactin,61
Dia1,10
Dia2,87
Ena_Vasp,89
IRSp53_Cdc42,46
IRSp53_Rac1,65
LIMK,36
NET1,20
PAK,76
PIP2,50
PKD,29
Profilin,60
ROCK,29
ROS,65
Rac1,65
RhoA,40
SSH,60
Thymosin,26
WASP,67
WAVE,0
