,"activity, %"
ARHGAP22,75
Actin_BR,0
Actin_ST,58
Arp2_3,0
CP,49
Cdc42,50
Cofilin,8
Coronin,14
Cortactin,15
Dia1,36
Dia2,0
Ena_Vasp,94
IRSp53_Cdc42,50
IRSp53_Rac1,15
LIMK,86
NET1,100
PAK,0
PIP2,51
PKD,75
Profilin,62
ROCK,75
ROS,15
Rac1,15
RhoA,85
SSH,14
Thymosin,46
WASP,52
WAVE,28
