,"activity, %"
ARHGAP22,11
Actin_BR,68
Actin_ST,81
Arp2_3,68
CP,51
Cdc42,52
Cofilin,86
Coronin,93
Cortactin,68
Dia1,7
Dia2,88
Ena_Vasp,86
IRSp53_Cdc42,52
IRSp53_Rac1,68
LIMK,7
NET1,31
PAK,69
PIP2,49
PKD,0
Profilin,86
ROCK,11
ROS,68
Rac1,68
RhoA,21
SSH,93
Thymosin,0
WASP,86
WAVE,79
